LVL1_M1_P1.txt	LVL1_M1_P2.txt	LVL1_M1_P3.txt	LVL1_M2_P1.txt	LVL1_M2_P2.txt	LVL1_M2_P3.txt	LVL1_M3_P1.txt	LVL1_M3_P2.txt	LVL1_M3_P3.txt	LVL1_M4_P1.txt	LVL1_M4_P2.txt	LVL1_M4_P3.txt	LVL1_M5_P1.txt	LVL1_M5_P2.txt	LVL1_M5_P3.txt	LVL1_M6_P1.txt	LVL1_M6_P2.txt	LVL1_M6_P3.txt	LVL1_M7_P1.txt	LVL1_M7_P2.txt	LVL1_M7_P3.txt	LVL1_M8_P1.txt	LVL1_M8_P2.txt	LVL1_M8_P3.txt	LVL1_M9_P1.txt	LVL1_M9_P2.txt	LVL1_M9_P3.txt	LVL1_M10_P1.txt	LVL1_M10_P2.txt	LVL1_M10_P3.txt	LVL1_M11_P1.txt	LVL1_M11_P2.txt	LVL1_M11_P3.txt	LVL1_M12_P1.txt	LVL1_M12_P2.txt	LVL1_M12_P3.txt	LVL1_M13_P2.txt	LVL1_M13_P3.txt	LVL1_M14_P1.txt	LVL1_M14_P2.txt	LVL1_M14_P3.txt	LVL1_M15_P2.txt	LVL1_M15_P3.txt	LVL1_M16_P1.txt	LVL1_M16_P2.txt	LVL1_M16_P3.txt	LVL1_M17_P1.txt	LVL1_M17_P2.txt	LVL1_M17_P3.txt	LVL1_M18_P1.txt	LVL1_M18_P2.txt	LVL1_M18_P3.txt	LVL1_M19_P1.txt	LVL1_M19_P2.txt	LVL1_M19_P3.txt	LVL1_M20_P1.txt	LVL1_M20_P2.txt	LVL1_M20_P3.txt	LVL1_M21_P1.txt	LVL1_M21_P2.txt	LVL1_M22_P1.txt	LVL1_M22_P2.txt	LVL1_M22_P3.txt	LVL1_M23_P1.txt	LVL1_M23_P2.txt	LVL1_M23_P3.txt	LVL1_M24_P1.txt	LVL1_M24_P2.txt	LVL1_M24_P3.txt	LVL1_M26_P1.txt	LVL1_M26_P2.txt	LVL1_M26_P3.txt	LVL1_M27_P1.txt	LVL1_M27_P2.txt	LVL1_M27_P3.txt
5.947881e+03	2.904250e+03	5.863550e+03	3.086375e+03	3.195175e+03	3.593508e+03	3.250675e+03	2.434075e+03	4.354508e+03	2.991319e+03	3.512900e+03	3.809519e+03	4.706081e+03	6.166600e+03	6.524706e+03	4.267513e+03	4.030425e+03	5.527344e+03	4.746444e+03	3.480619e+03	3.979262e+03	5.534825e+03	7.706819e+03	5.382592e+03	5.363142e+03	7.126600e+03	7.126600e+03	8.536250e+03	7.278608e+03	6.721775e+03	9.324737e+03	8.266244e+03	9.539962e+03	3.641381e+03	3.533188e+03	2.813775e+03	7.735650e+03	7.784625e+03	7.158913e+03	5.797375e+03	5.518712e+03	6.583083e+03	6.180919e+03	6.463200e+03	5.677300e+03	6.105675e+03	5.734925e+03	5.880100e+03	6.742425e+03	6.046475e+03	5.447613e+03	7.409425e+03	6.727342e+03	7.231738e+03	8.003150e+03	5.379167e+03	4.454544e+03	5.288931e+03	8.260600e+03	7.870675e+03	6.583375e+03	6.744387e+03	5.506500e+03	2.199583e+03	1.384050e+03	1.947419e+03	2.781744e+03	2.383388e+03	2.830725e+03	5.556092e+03	5.842550e+03	6.004642e+03	5.003592e+03	5.780587e+03	5.560125e+03
5.959131e+03	2.879750e+03	5.800800e+03	3.077875e+03	3.197675e+03	3.604175e+03	3.193675e+03	2.494075e+03	4.384175e+03	3.011319e+03	3.529650e+03	3.750269e+03	4.701081e+03	6.200350e+03	6.440706e+03	4.237013e+03	4.052925e+03	5.587344e+03	4.717944e+03	3.486369e+03	3.969262e+03	5.654825e+03	7.765819e+03	5.435925e+03	5.331142e+03	7.070850e+03	7.070850e+03	8.558250e+03	7.276608e+03	6.722775e+03	9.333237e+03	8.280994e+03	9.469462e+03	3.674131e+03	3.544438e+03	2.891025e+03	7.975650e+03	7.633125e+03	7.130913e+03	5.859708e+03	5.537712e+03	6.555083e+03	6.145669e+03	6.495533e+03	5.775300e+03	6.165675e+03	5.695425e+03	5.850100e+03	6.846425e+03	6.047475e+03	5.525613e+03	7.421925e+03	6.720008e+03	7.264738e+03	7.878150e+03	5.333500e+03	4.393544e+03	5.333431e+03	8.205600e+03	7.809675e+03	6.645375e+03	6.686137e+03	5.449500e+03	2.383917e+03	1.567050e+03	2.152919e+03	3.079244e+03	2.614888e+03	3.101725e+03	5.626092e+03	5.864550e+03	5.974975e+03	5.013258e+03	5.776587e+03	5.506125e+03
5.932881e+03	2.843250e+03	5.739800e+03	3.022625e+03	3.108925e+03	3.534175e+03	3.159675e+03	2.324075e+03	4.398175e+03	2.958819e+03	3.484650e+03	3.734269e+03	4.667081e+03	6.223100e+03	6.443706e+03	4.209013e+03	3.996925e+03	5.534594e+03	4.693694e+03	3.366119e+03	3.936012e+03	5.459825e+03	7.718819e+03	5.343925e+03	5.329475e+03	7.088600e+03	7.088600e+03	8.437250e+03	7.278608e+03	6.619275e+03	9.262237e+03	8.244244e+03	9.592462e+03	3.605881e+03	3.529438e+03	2.951025e+03	7.883650e+03	7.680125e+03	7.106913e+03	5.885708e+03	5.492712e+03	6.593083e+03	6.155419e+03	6.548533e+03	5.713800e+03	6.204675e+03	5.744925e+03	5.938100e+03	6.762425e+03	6.040142e+03	5.465113e+03	7.478925e+03	6.724342e+03	7.223738e+03	7.982150e+03	5.380167e+03	4.464794e+03	5.229181e+03	8.292600e+03	7.828675e+03	6.667375e+03	6.771387e+03	5.497000e+03	2.266917e+03	1.435550e+03	2.017669e+03	2.922244e+03	2.430388e+03	2.905058e+03	5.552758e+03	5.814550e+03	5.992642e+03	4.958592e+03	5.722587e+03	5.528125e+03
6.097881e+03	2.916250e+03	5.828800e+03	3.019625e+03	3.153925e+03	3.563842e+03	3.277675e+03	2.426075e+03	4.337842e+03	3.016569e+03	3.524650e+03	3.835769e+03	4.708331e+03	6.243600e+03	6.394456e+03	4.228013e+03	4.013425e+03	5.537844e+03	4.774944e+03	3.446119e+03	3.986012e+03	5.600825e+03	7.788819e+03	5.376592e+03	5.442475e+03	7.069850e+03	7.069850e+03	8.273250e+03	7.282608e+03	6.736275e+03	9.354737e+03	8.309744e+03	9.617462e+03	3.623131e+03	3.527688e+03	2.849025e+03	7.827650e+03	7.626625e+03	7.059913e+03	5.823042e+03	5.499712e+03	6.662083e+03	6.095669e+03	6.484867e+03	5.746300e+03	6.046675e+03	5.664425e+03	5.820100e+03	6.717425e+03	6.016475e+03	5.452863e+03	7.410425e+03	6.653008e+03	7.200238e+03	7.875150e+03	5.413833e+03	4.440794e+03	5.297931e+03	8.364600e+03	7.927675e+03	6.630875e+03	6.728637e+03	5.619500e+03	2.367250e+03	1.511050e+03	2.151169e+03	3.029744e+03	2.617388e+03	3.101392e+03	5.548758e+03	5.812550e+03	6.058308e+03	5.023592e+03	5.808087e+03	5.696125e+03
5.990631e+03	2.867750e+03	5.794550e+03	3.090625e+03	3.139425e+03	3.611842e+03	3.283675e+03	2.376075e+03	4.344508e+03	2.994819e+03	3.503150e+03	3.773519e+03	4.653831e+03	6.292100e+03	6.437706e+03	4.296513e+03	3.984425e+03	5.554844e+03	4.705694e+03	3.492619e+03	3.974512e+03	5.688825e+03	7.664069e+03	5.395592e+03	5.347808e+03	7.109850e+03	7.109850e+03	8.459250e+03	7.237942e+03	6.797775e+03	9.345737e+03	8.271994e+03	9.512462e+03	3.603381e+03	3.520938e+03	2.854775e+03	7.838650e+03	7.743125e+03	7.084913e+03	5.852708e+03	5.378212e+03	6.561083e+03	6.101169e+03	6.449867e+03	5.708800e+03	5.986675e+03	5.692925e+03	5.798100e+03	6.575425e+03	5.999475e+03	5.463613e+03	7.421425e+03	6.692675e+03	7.062238e+03	7.928150e+03	5.295833e+03	4.374794e+03	5.271931e+03	8.212600e+03	7.859675e+03	6.524875e+03	6.690387e+03	5.512000e+03	2.329250e+03	1.559050e+03	2.172919e+03	3.102744e+03	2.607888e+03	3.161392e+03	5.557758e+03	5.951550e+03	6.015975e+03	5.026592e+03	5.725587e+03	5.491125e+03
5.979881e+03	2.882750e+03	5.804300e+03	3.056375e+03	3.119425e+03	3.573842e+03	3.123675e+03	2.375075e+03	4.279508e+03	3.016069e+03	3.571150e+03	3.778269e+03	4.683081e+03	6.226850e+03	6.358206e+03	4.253513e+03	4.000425e+03	5.528594e+03	4.722194e+03	3.426369e+03	3.935762e+03	5.708825e+03	7.700069e+03	5.303258e+03	5.393475e+03	7.125350e+03	7.125350e+03	8.307250e+03	7.214608e+03	6.596275e+03	9.301237e+03	8.200994e+03	9.505962e+03	3.574381e+03	3.500188e+03	2.859025e+03	7.884650e+03	7.616125e+03	7.077413e+03	5.800375e+03	5.414212e+03	6.557750e+03	6.164419e+03	6.432867e+03	5.627800e+03	6.027675e+03	5.757425e+03	5.814100e+03	6.581425e+03	6.058475e+03	5.530613e+03	7.430425e+03	6.650008e+03	7.047738e+03	7.884150e+03	5.366833e+03	4.415044e+03	5.269181e+03	8.134600e+03	7.821675e+03	6.517375e+03	6.709637e+03	5.431500e+03	2.414583e+03	1.599550e+03	2.259669e+03	3.132244e+03	2.648388e+03	3.175725e+03	5.539758e+03	5.843550e+03	5.998642e+03	5.040592e+03	5.800587e+03	5.481125e+03
5.999631e+03	2.898000e+03	5.777050e+03	3.050125e+03	3.112675e+03	3.562508e+03	3.273675e+03	2.449075e+03	4.380842e+03	3.031069e+03	3.451900e+03	3.727019e+03	4.705331e+03	6.183850e+03	6.375956e+03	4.216013e+03	4.047425e+03	5.448094e+03	4.748194e+03	3.459869e+03	3.942012e+03	5.616825e+03	7.630569e+03	5.318592e+03	5.308808e+03	7.060850e+03	7.060850e+03	8.370250e+03	7.228608e+03	6.616275e+03	9.150237e+03	8.315994e+03	9.569462e+03	3.594381e+03	3.541938e+03	2.841775e+03	7.908650e+03	7.607625e+03	7.125413e+03	5.808042e+03	5.455712e+03	6.650417e+03	6.126919e+03	6.455200e+03	5.784800e+03	6.037675e+03	5.612925e+03	5.707100e+03	6.783425e+03	6.032142e+03	5.513863e+03	7.345925e+03	6.670342e+03	7.127238e+03	7.716150e+03	5.343167e+03	4.514294e+03	5.306181e+03	8.249600e+03	7.752675e+03	6.576875e+03	6.717887e+03	5.613500e+03	2.511583e+03	1.655550e+03	2.306669e+03	3.232494e+03	2.809888e+03	3.239725e+03	5.581425e+03	5.826550e+03	5.949642e+03	5.081925e+03	5.851587e+03	5.583125e+03
5.966631e+03	2.901750e+03	5.814550e+03	3.027625e+03	3.133175e+03	3.540175e+03	3.199675e+03	2.401075e+03	4.398175e+03	3.060569e+03	3.549150e+03	3.724019e+03	4.681581e+03	6.226600e+03	6.507206e+03	4.247013e+03	4.017925e+03	5.574594e+03	4.752444e+03	3.485369e+03	3.966512e+03	5.496825e+03	7.750069e+03	5.383258e+03	5.458142e+03	7.112350e+03	7.112350e+03	8.449250e+03	7.229608e+03	6.631775e+03	9.277237e+03	8.331994e+03	9.629462e+03	3.651631e+03	3.583438e+03	2.864775e+03	7.932650e+03	7.816625e+03	7.109413e+03	5.833375e+03	5.488212e+03	6.579417e+03	6.167169e+03	6.535533e+03	5.750800e+03	6.160675e+03	5.689425e+03	5.899100e+03	6.727425e+03	6.089475e+03	5.568363e+03	7.396425e+03	6.656675e+03	7.283738e+03	7.864150e+03	5.407167e+03	4.512794e+03	5.305431e+03	8.270600e+03	8.048675e+03	6.690875e+03	6.750637e+03	5.556000e+03	2.426917e+03	1.629550e+03	2.252669e+03	3.197494e+03	2.788388e+03	3.190392e+03	5.581758e+03	5.951550e+03	6.059308e+03	5.067258e+03	5.944087e+03	5.517125e+03
5.991631e+03	2.888250e+03	5.834300e+03	3.073125e+03	3.108925e+03	3.594508e+03	3.238675e+03	2.426075e+03	4.343175e+03	3.045069e+03	3.544900e+03	3.730769e+03	4.742331e+03	6.278600e+03	6.403456e+03	4.246513e+03	3.972925e+03	5.556594e+03	4.771444e+03	3.491869e+03	4.047762e+03	5.714825e+03	7.761319e+03	5.345925e+03	5.390142e+03	7.057350e+03	7.057350e+03	8.431250e+03	7.245942e+03	6.682275e+03	9.237237e+03	8.314244e+03	9.637962e+03	3.673131e+03	3.585688e+03	2.928775e+03	8.048650e+03	7.735625e+03	7.117413e+03	5.883042e+03	5.495212e+03	6.648750e+03	6.153669e+03	6.539867e+03	5.746300e+03	6.113675e+03	5.693425e+03	5.877100e+03	6.738425e+03	6.079475e+03	5.579613e+03	7.497425e+03	6.731008e+03	7.202738e+03	8.050150e+03	5.323833e+03	4.477794e+03	5.365931e+03	8.266600e+03	7.805675e+03	6.695375e+03	6.817887e+03	5.578500e+03	2.421250e+03	1.596050e+03	2.179919e+03	3.101244e+03	2.626888e+03	3.141725e+03	5.542758e+03	5.924550e+03	6.063308e+03	5.039258e+03	5.763587e+03	5.578125e+03
6.059631e+03	2.926250e+03	5.861300e+03	3.057625e+03	3.085425e+03	3.608175e+03	3.307675e+03	2.475075e+03	4.376175e+03	3.037819e+03	3.551150e+03	3.819769e+03	4.699081e+03	6.215350e+03	6.451206e+03	4.313513e+03	4.022425e+03	5.539344e+03	4.789694e+03	3.467869e+03	3.994512e+03	5.612825e+03	7.787819e+03	5.365258e+03	5.424808e+03	7.190350e+03	7.190350e+03	8.356250e+03	7.326608e+03	6.774275e+03	9.293737e+03	8.425244e+03	9.631462e+03	3.682381e+03	3.591938e+03	2.909025e+03	7.816650e+03	7.699125e+03	7.167413e+03	5.984708e+03	5.649212e+03	6.713750e+03	6.264419e+03	6.578200e+03	5.845300e+03	6.125675e+03	5.684425e+03	5.825100e+03	6.710425e+03	6.175142e+03	5.548863e+03	7.535425e+03	6.754675e+03	7.266238e+03	8.035150e+03	5.510833e+03	4.580544e+03	5.394431e+03	8.386600e+03	7.865675e+03	6.680875e+03	6.856137e+03	5.621000e+03	2.487583e+03	1.631550e+03	2.211919e+03	3.147744e+03	2.772388e+03	3.233392e+03	5.635758e+03	5.914550e+03	6.054642e+03	5.146925e+03	5.883087e+03	5.629125e+03
5.970881e+03	2.875750e+03	5.800550e+03	3.077375e+03	3.153425e+03	3.568175e+03	3.227675e+03	2.411075e+03	4.323175e+03	3.045569e+03	3.512650e+03	3.750769e+03	4.694581e+03	6.212600e+03	6.444456e+03	4.202013e+03	4.005425e+03	5.503094e+03	4.779194e+03	3.504869e+03	3.967512e+03	5.782825e+03	7.776319e+03	5.363925e+03	5.431808e+03	7.087600e+03	7.087600e+03	8.364250e+03	7.302275e+03	6.712275e+03	9.277737e+03	8.270494e+03	9.596462e+03	3.701631e+03	3.602938e+03	2.889275e+03	8.001650e+03	7.768625e+03	7.221913e+03	5.902375e+03	5.603712e+03	6.669083e+03	6.273919e+03	6.556533e+03	5.811800e+03	6.172675e+03	5.792925e+03	5.929100e+03	6.675425e+03	6.130808e+03	5.509863e+03	7.350925e+03	6.725342e+03	7.241738e+03	7.995150e+03	5.400500e+03	4.477044e+03	5.283931e+03	8.441600e+03	7.922675e+03	6.756375e+03	6.798887e+03	5.532500e+03	2.441250e+03	1.583050e+03	2.158919e+03	3.089494e+03	2.660388e+03	3.148725e+03	5.615092e+03	5.786550e+03	6.021975e+03	5.019592e+03	5.778587e+03	5.606125e+03
6.036631e+03	2.905000e+03	5.840300e+03	3.031875e+03	3.120175e+03	3.552842e+03	3.229675e+03	2.406075e+03	4.382842e+03	2.953819e+03	3.483900e+03	3.708019e+03	4.697581e+03	6.222350e+03	6.475706e+03	4.260513e+03	3.975425e+03	5.518094e+03	4.737444e+03	3.483369e+03	3.960262e+03	5.649825e+03	7.774069e+03	5.355592e+03	5.324142e+03	7.155850e+03	7.155850e+03	8.388250e+03	7.313275e+03	6.743775e+03	9.363737e+03	8.405494e+03	9.651962e+03	3.698881e+03	3.607938e+03	2.887025e+03	7.922650e+03	7.779125e+03	7.259913e+03	5.881042e+03	5.543212e+03	6.675417e+03	6.224419e+03	6.641533e+03	5.808800e+03	6.200675e+03	5.768925e+03	5.975100e+03	6.691425e+03	6.156142e+03	5.630863e+03	7.452925e+03	6.847675e+03	7.284738e+03	8.050150e+03	5.457167e+03	4.489294e+03	5.371681e+03	8.380600e+03	7.919675e+03	6.718375e+03	6.879887e+03	5.665500e+03	2.429917e+03	1.618050e+03	2.217169e+03	3.112994e+03	2.727388e+03	3.192725e+03	5.701758e+03	5.805550e+03	6.070308e+03	5.132925e+03	5.887087e+03	5.629125e+03
5.979131e+03	2.871500e+03	5.795300e+03	3.121625e+03	3.144675e+03	3.559842e+03	3.249675e+03	2.420075e+03	4.390175e+03	3.038819e+03	3.553650e+03	3.767519e+03	4.688581e+03	6.240600e+03	6.475456e+03	4.264513e+03	4.109425e+03	5.566094e+03	4.747194e+03	3.485369e+03	3.958262e+03	5.674825e+03	7.795319e+03	5.389592e+03	5.483142e+03	7.198600e+03	7.198600e+03	8.479250e+03	7.405275e+03	6.731775e+03	9.400737e+03	8.361244e+03	9.753462e+03	3.699131e+03	3.616188e+03	2.927525e+03	7.911650e+03	7.860125e+03	7.239913e+03	6.022708e+03	5.669212e+03	6.737417e+03	6.227919e+03	6.613533e+03	5.878300e+03	6.278675e+03	5.794425e+03	6.033100e+03	6.814425e+03	6.187142e+03	5.618363e+03	7.558925e+03	6.822342e+03	7.275738e+03	8.159150e+03	5.454833e+03	4.500794e+03	5.384681e+03	8.523600e+03	7.944675e+03	6.807875e+03	6.895887e+03	5.663500e+03	2.393583e+03	1.563550e+03	2.169669e+03	3.104744e+03	2.609388e+03	3.157725e+03	5.652758e+03	5.973550e+03	6.101308e+03	5.057592e+03	5.900087e+03	5.674125e+03
6.024131e+03	2.903750e+03	5.798550e+03	3.067375e+03	3.172425e+03	3.626508e+03	3.305675e+03	2.398075e+03	4.353842e+03	3.039319e+03	3.553400e+03	3.800519e+03	4.761831e+03	6.220350e+03	6.516956e+03	4.223513e+03	4.089925e+03	5.560844e+03	4.770444e+03	3.463369e+03	4.003262e+03	5.683825e+03	7.782819e+03	5.435258e+03	5.409475e+03	7.159100e+03	7.159100e+03	8.400250e+03	7.282608e+03	6.802275e+03	9.412737e+03	8.416244e+03	9.783962e+03	3.642631e+03	3.570688e+03	2.944275e+03	8.051650e+03	7.795625e+03	7.206913e+03	6.009708e+03	5.542712e+03	6.640750e+03	6.226669e+03	6.612533e+03	5.846300e+03	6.263675e+03	5.754425e+03	5.906100e+03	6.853425e+03	6.170808e+03	5.560863e+03	7.551425e+03	6.806008e+03	7.292238e+03	8.062150e+03	5.515167e+03	4.543044e+03	5.443681e+03	8.493600e+03	7.900675e+03	6.736375e+03	6.823887e+03	5.644500e+03	2.387583e+03	1.615050e+03	2.166919e+03	3.149244e+03	2.649388e+03	3.138725e+03	5.764425e+03	5.994550e+03	6.083308e+03	5.172258e+03	5.992587e+03	5.772125e+03
6.100631e+03	2.892250e+03	5.840550e+03	3.101625e+03	3.168175e+03	3.570842e+03	3.275675e+03	2.457075e+03	4.410842e+03	3.045319e+03	3.588150e+03	3.782019e+03	4.735331e+03	6.245850e+03	6.491206e+03	4.301013e+03	4.119425e+03	5.610094e+03	4.788694e+03	3.528119e+03	4.068262e+03	5.638825e+03	7.921569e+03	5.424925e+03	5.465142e+03	7.213100e+03	7.213100e+03	8.673250e+03	7.330942e+03	6.841275e+03	9.413237e+03	8.398994e+03	9.740462e+03	3.676631e+03	3.535938e+03	2.902025e+03	8.176650e+03	7.932625e+03	7.278413e+03	6.028042e+03	5.651212e+03	6.689750e+03	6.293419e+03	6.672867e+03	5.880300e+03	6.148675e+03	5.820925e+03	5.948100e+03	6.831425e+03	6.169475e+03	5.597363e+03	7.550925e+03	6.850675e+03	7.376237e+03	8.128150e+03	5.560500e+03	4.582294e+03	5.471181e+03	8.525600e+03	7.988675e+03	6.773375e+03	6.913137e+03	5.676500e+03	2.382917e+03	1.499550e+03	2.119419e+03	3.032244e+03	2.551388e+03	3.089058e+03	5.732092e+03	5.997550e+03	6.135642e+03	5.257592e+03	6.005587e+03	5.726125e+03
6.048131e+03	2.935000e+03	5.795550e+03	3.064125e+03	3.158925e+03	3.591175e+03	3.242675e+03	2.435075e+03	4.331508e+03	3.053069e+03	3.554150e+03	3.862519e+03	4.824331e+03	6.265350e+03	6.432706e+03	4.315013e+03	3.998425e+03	5.551344e+03	4.776944e+03	3.487619e+03	4.038012e+03	5.718825e+03	7.793069e+03	5.450592e+03	5.514475e+03	7.209350e+03	7.209350e+03	8.705250e+03	7.390608e+03	6.832775e+03	9.372737e+03	8.444744e+03	9.851962e+03	3.707381e+03	3.690438e+03	2.914775e+03	8.159650e+03	7.993625e+03	7.267413e+03	6.070708e+03	5.650212e+03	6.866417e+03	6.332169e+03	6.728867e+03	5.946300e+03	6.352675e+03	5.829925e+03	5.972100e+03	6.789425e+03	6.200808e+03	5.638863e+03	7.693425e+03	6.875342e+03	7.379237e+03	8.156150e+03	5.568167e+03	4.585544e+03	5.466431e+03	8.652600e+03	8.062675e+03	6.920375e+03	7.021387e+03	5.782500e+03	2.458917e+03	1.565050e+03	2.224669e+03	3.171994e+03	2.723388e+03	3.174058e+03	5.700758e+03	5.983550e+03	6.240308e+03	5.252925e+03	6.002087e+03	5.680125e+03
6.016881e+03	2.924250e+03	5.878550e+03	3.080375e+03	3.207925e+03	3.592842e+03	3.295675e+03	2.433075e+03	4.457508e+03	3.044819e+03	3.564400e+03	3.849269e+03	4.736331e+03	6.303850e+03	6.477456e+03	4.340013e+03	4.129425e+03	5.627844e+03	4.821944e+03	3.525619e+03	4.036012e+03	5.695825e+03	7.921319e+03	5.463592e+03	5.504475e+03	7.204850e+03	7.204850e+03	8.665250e+03	7.408275e+03	6.794275e+03	9.495237e+03	8.475494e+03	9.818462e+03	3.683131e+03	3.593688e+03	2.972275e+03	8.193650e+03	7.866125e+03	7.252413e+03	6.081708e+03	5.622212e+03	6.768083e+03	6.374919e+03	6.692867e+03	6.047800e+03	6.342675e+03	5.835925e+03	6.185100e+03	6.861425e+03	6.258142e+03	5.670613e+03	7.576425e+03	6.901008e+03	7.338738e+03	8.293150e+03	5.538833e+03	4.555044e+03	5.479181e+03	8.532600e+03	8.025675e+03	6.895375e+03	7.037637e+03	5.779500e+03	2.463583e+03	1.605050e+03	2.249419e+03	3.196994e+03	2.714388e+03	3.195058e+03	5.757758e+03	6.007550e+03	6.215975e+03	5.312258e+03	6.095087e+03	5.712125e+03
5.985631e+03	2.879250e+03	5.752300e+03	3.023875e+03	3.149175e+03	3.579508e+03	3.242675e+03	2.441075e+03	4.373842e+03	2.970319e+03	3.550400e+03	3.771269e+03	4.794331e+03	6.203850e+03	6.497956e+03	4.250513e+03	4.021425e+03	5.542344e+03	4.773194e+03	3.471869e+03	4.021012e+03	5.631825e+03	7.783819e+03	5.381925e+03	5.465142e+03	7.153600e+03	7.153600e+03	8.536250e+03	7.350275e+03	6.825275e+03	9.394237e+03	8.485494e+03	9.735962e+03	3.639131e+03	3.512938e+03	2.955025e+03	8.142650e+03	7.806625e+03	7.297413e+03	6.000375e+03	5.612712e+03	6.752417e+03	6.271919e+03	6.684533e+03	5.871300e+03	6.167675e+03	5.853925e+03	5.956100e+03	6.905425e+03	6.183808e+03	5.624113e+03	7.627925e+03	6.819675e+03	7.373238e+03	8.100150e+03	5.442167e+03	4.495044e+03	5.394931e+03	8.589600e+03	8.079675e+03	6.844875e+03	6.915387e+03	5.663500e+03	2.343583e+03	1.527050e+03	2.140669e+03	3.050494e+03	2.576888e+03	3.110392e+03	5.648758e+03	5.987550e+03	6.153308e+03	5.194258e+03	6.007587e+03	5.667125e+03
6.058881e+03	2.924000e+03	5.858800e+03	3.075625e+03	3.140675e+03	3.585175e+03	3.320675e+03	2.508075e+03	4.458508e+03	3.046569e+03	3.599400e+03	3.825769e+03	4.735331e+03	6.330850e+03	6.460456e+03	4.349013e+03	4.097425e+03	5.608844e+03	4.823194e+03	3.452619e+03	4.006762e+03	5.636825e+03	7.841069e+03	5.476592e+03	5.548808e+03	7.180600e+03	7.180600e+03	8.607250e+03	7.507608e+03	6.780275e+03	9.376237e+03	8.328994e+03	9.691462e+03	3.639881e+03	3.586938e+03	2.924275e+03	8.006650e+03	7.840625e+03	7.212413e+03	6.015375e+03	5.629212e+03	6.764083e+03	6.265669e+03	6.651533e+03	5.937800e+03	6.342675e+03	5.853925e+03	5.883100e+03	6.853425e+03	6.183808e+03	5.693113e+03	7.519425e+03	6.926008e+03	7.342238e+03	8.164150e+03	5.477167e+03	4.550294e+03	5.412681e+03	8.561600e+03	7.942675e+03	6.777375e+03	6.848137e+03	5.696000e+03	2.355917e+03	1.528050e+03	2.138169e+03	3.081994e+03	2.550388e+03	3.118725e+03	5.699758e+03	5.903550e+03	6.210308e+03	5.198592e+03	5.988087e+03	5.630125e+03
5.964131e+03	2.892250e+03	5.838800e+03	3.066125e+03	3.168425e+03	3.618508e+03	3.232675e+03	2.438075e+03	4.375508e+03	3.012569e+03	3.568150e+03	3.844519e+03	4.735331e+03	6.213600e+03	6.491456e+03	4.359013e+03	4.031925e+03	5.567844e+03	4.803944e+03	3.554869e+03	4.053512e+03	5.528825e+03	7.801569e+03	5.454258e+03	5.489808e+03	7.200100e+03	7.200100e+03	8.628250e+03	7.354608e+03	6.820275e+03	9.423237e+03	8.375244e+03	9.701462e+03	3.661131e+03	3.574438e+03	2.890775e+03	8.065650e+03	7.865125e+03	7.306413e+03	6.041042e+03	5.660712e+03	6.736083e+03	6.318669e+03	6.669867e+03	5.841800e+03	6.168675e+03	5.860425e+03	5.988100e+03	6.776425e+03	6.242475e+03	5.630863e+03	7.532425e+03	6.925675e+03	7.364738e+03	8.199150e+03	5.474167e+03	4.466544e+03	5.378931e+03	8.485600e+03	8.066675e+03	6.923375e+03	6.968137e+03	5.582500e+03	2.350917e+03	1.529550e+03	2.060669e+03	3.000494e+03	2.535888e+03	3.042392e+03	5.716092e+03	5.972550e+03	6.103308e+03	5.239258e+03	5.887587e+03	5.652125e+03
6.039381e+03	2.925250e+03	5.838300e+03	3.134875e+03	3.224425e+03	3.619175e+03	3.331675e+03	2.375075e+03	4.438508e+03	3.030069e+03	3.588650e+03	3.812769e+03	4.742081e+03	6.246350e+03	6.495706e+03	4.274513e+03	4.137425e+03	5.611844e+03	4.790444e+03	3.550869e+03	4.009262e+03	5.601825e+03	7.900819e+03	5.470925e+03	5.521142e+03	7.166100e+03	7.166100e+03	8.485250e+03	7.346608e+03	6.790775e+03	9.445237e+03	8.349994e+03	9.779962e+03	3.630881e+03	3.600938e+03	2.888025e+03	7.968650e+03	7.868625e+03	7.228913e+03	5.975708e+03	5.581212e+03	6.695750e+03	6.216419e+03	6.622200e+03	5.836800e+03	6.310675e+03	5.833925e+03	6.018100e+03	6.785425e+03	6.211808e+03	5.668863e+03	7.598425e+03	6.824675e+03	7.371737e+03	8.101150e+03	5.476500e+03	4.549544e+03	5.443431e+03	8.420600e+03	8.025675e+03	6.743375e+03	6.961387e+03	5.609500e+03	2.344583e+03	1.492550e+03	2.101169e+03	2.952494e+03	2.544888e+03	3.024725e+03	5.646758e+03	6.013550e+03	6.217642e+03	5.109925e+03	5.974087e+03	5.687125e+03
