UV1,UV2,VIS,NIR
714.975,1055.625,3322.325,2431.9
713.975,1026.625,3340.325,2430.9
744.975,977.625,3309.325,2527.9
757.975,1058.625,3313.325,2482.9
727.975,1031.625,3374.325,2609.9
722.975,1019.625,3287.325,2645.9
685.975,1036.625,3346.325,2820.9
753.975,1018.625,3307.325,2807.9
783.975,1040.625,3281.325,2952.9
748.975,969.625,3307.325,3282.9
740.975,1101.625,3342.325,3736.9
669.975,1053.625,3353.325,4619.9
723.975,1004.625,3372.325,5443.9
784.975,995.625,3301.325,5299.9
653.975,1014.625,3232.325,4666.9
687.975,1010.625,3293.325,4127.9
705.975,1000.625,3259.325,3729.9
706.975,1077.625,3304.325,3349.9
725.975,1019.625,3367.325,3347.9
667.975,1004.625,3352.325,3246.9
746.975,1020.625,3273.325,2931.9
681.975,1035.625,3256.325,2852.9
712.975,1014.625,3356.325,2778.9
681.975,1001.625,3338.325,2669.9
764.975,1019.625,3254.325,2670.9
702.975,1003.625,3343.325,2431.9
723.975,1019.625,3298.325,2353.9
727.975,1044.625,3378.325,2448.9
705.975,1064.625,3371.325,2332.9
795.975,959.625,3425.325,2292.9
720.975,1077.625,3326.325,2275.9
804.975,1003.625,3281.325,2252.9
712.975,1085.625,3317.325,2213.9
735.975,1035.625,3380.325,2193.9
754.975,1059.625,3359.325,2171.9
805.975,1004.625,3291.325,2125.9
777.975,1057.625,3357.325,2135.9
769.975,1068.625,3441.325,2122.9
808.975,1057.625,3394.325,2108.9
902.975,1037.625,3472.325,2065.9
855.975,1035.625,3458.325,2098.9
831.975,1038.625,3523.325,1929.9
809.975,1059.625,3493.325,2076.9
789.975,1030.625,3459.325,1965.9
834.975,1032.625,3524.325,2050.9
806.975,1035.625,3503.325,2000.9
824.975,1054.625,3474.325,1988.9
867.975,1047.625,3507.325,2015.9
867.975,1068.625,3512.325,1950.9
786.975,1141.625,3588.325,1960.9
790.975,1021.625,3532.325,1965.9
869.975,1102.625,3563.325,1887.9
834.975,1159.625,3504.325,1961.9
848.975,1113.625,3650.325,1978.9
838.975,1036.625,3652.325,1991.9
926.975,1076.625,3590.325,1944.9
879.975,1130.625,3642.325,2009.9
992.975,1107.625,3694.325,1930.9
1059.975,1072.625,3649.325,1944.9
1278.975,1057.625,3718.325,1999.9
1568.975,1075.625,3841.325,1951.9
1742.975,1130.625,3845.325,1908.9
1599.975,1093.625,3835.325,1966.9
1442.975,1089.625,3825.325,1919.9
1422.975,1076.625,3913.325,1883.9
1411.975,1091.625,3941.325,1865.9
1308.975,1092.625,3907.325,1901.9
1286.975,1042.625,3854.325,1878.9
1372.975,1070.625,4005.325,1915.9
1368.975,1109.625,4011.325,1835.9
1460.975,1081.625,4011.325,1912.9
1747.975,1101.625,4066.325,1902.9
2300.975,1116.625,4127.325,1956.9
2551.975,1080.625,4091.325,1967.9
2349.975,1068.625,4144.325,1959.9
2191.975,1138.625,4154.325,1861.9
1954.975,1112.625,4131.325,1914.9
1837.975,1121.625,4262.325,1999.9
1706.975,1089.625,4304.325,2077.9
1607.975,1129.625,4442.325,2099.9
1492.975,1094.625,4323.325,2046.9
1456.975,1113.625,4608.325,2020.9
1341.975,1138.625,4579.325,1999.9
1272.975,1144.625,4724.325,2006.9
1344.975,1102.625,4545.325,2003.9
1163.975,1100.625,4672.325,2034.9
1233.975,1124.625,4792.325,1993.9
1109.975,1092.625,4866.325,2085.9
1115.975,1143.625,4862.325,2104.9
1073.975,1112.625,4935.325,2023.9
1018.975,1179.625,4956.325,2132.9
1041.975,1127.625,5052.325,2220.9
1051.975,1133.625,4969.325,2240.9
914.975,1189.625,5023.325,2315.9
993.975,1103.625,5160.325,2349.9
906.975,1099.625,5024.325,2265.9
911.975,1167.625,5282.325,2231.9
1010.975,1156.625,5837.325,2151.9
928.975,1146.625,6060.325,2231.9
953.975,1115.625,6034.325,2074.9
952.975,1133.625,5910.325,2122.9
912.975,1175.625,6565.325,2115.9
956.975,1097.625,7305.325,2179.9
939.975,1138.625,6856.325,2135.9
903.975,1101.625,6229.325,2122.9
881.975,1144.625,5791.325,2150.9
953.975,1157.625,5541.325,2177.9
883.975,1192.625,5203.325,2191.9
864.975,1174.625,5232.325,2209.9
924.975,1180.625,5059.325,2340.9
841.975,1181.625,4862.325,2340.9
833.975,1138.625,4851.325,2720.9
890.975,1137.625,4882.325,2835.9
911.975,1118.625,4738.325,2934.9
863.975,1223.625,4690.325,2749.9
849.975,1192.625,4659.325,2689.9
877.975,1242.625,4652.325,2703.9
816.975,1204.625,4613.325,2483.9
900.975,1236.625,4513.325,2494.9
846.975,1265.625,4501.325,2416.9
895.975,1167.625,4496.325,2408.9
799.975,1246.625,4376.325,2531.9
851.975,1223.625,4411.325,2419.9
869.975,1319.625,4469.325,2442.9
856.975,1224.625,4399.325,2383.9
850.975,1233.625,4298.325,2467.9
862.975,1236.625,4316.325,2635.9
844.975,1247.625,4326.325,2595.9
823.975,1213.625,4293.325,2604.9
857.975,1231.625,4318.325,2591.9
816.975,1248.625,4271.325,2577.9
848.975,1259.625,4238.325,2647.9
807.975,1263.625,4229.325,2657.9
796.975,1246.625,4159.325,2783.9
843.975,1211.625,4301.325,2913.9
847.975,1197.625,4244.325,2980.9
855.975,1251.625,4305.325,3327.9
850.975,1263.625,4161.325,3548.9
783.975,1234.625,4250.325,4259.9
846.975,1245.625,4111.325,5272.9
792.975,1214.625,4214.325,6061.9
890.975,1237.625,4117.325,6077.9
838.975,1245.625,4217.325,5869.9
830.975,1300.625,4081.325,5291.9
872.975,1236.625,4026.325,4749.9
815.975,1162.625,4049.325,4224.9
858.975,1272.625,4183.325,3954.9
860.975,1268.625,4189.325,3706.9
802.975,1193.625,4001.325,3463.9
817.975,1245.625,4113.325,3346.9
824.975,1282.625,4079.325,3313.9
878.975,1241.625,4078.325,3430.9
865.975,1273.625,4125.325,3500.9
802.975,1264.625,4187.325,3385.9
803.975,1270.625,4075.325,3300.9
797.975,1244.625,4164.325,3200.9
906.975,1294.625,4179.325,3396.9
849.975,1216.625,4089.325,3391.9
814.975,1287.625,4054.325,3314.9
888.975,1250.625,4092.325,3343.9
841.975,1289.625,4102.325,3493.9
820.975,1316.625,4130.325,3441.9
783.975,1223.625,4079.325,3239.9
800.975,1265.625,3975.325,2868.9
829.975,1334.625,4046.325,2771.9
827.975,1252.625,4063.325,2764.9
815.975,1251.625,4079.325,2558.9
756.975,1241.625,3984.325,2571.9
757.975,1286.625,4022.325,2483.9
761.975,1206.625,4139.325,2289.9
796.975,1241.625,4028.325,2317.9
786.975,1255.625,4006.325,2274.9
833.975,1300.625,4050.325,2221.9
817.975,1230.625,4103.325,2147.9
837.975,1218.625,4084.325,2048.9
807.975,1216.625,4048.325,2130.9
796.975,1281.625,4137.325,2148.9
813.975,1283.625,4169.325,2066.9
825.975,1292.625,4104.325,2079.9
787.975,1300.625,4226.325,1973.9
782.975,1245.625,4122.325,2004.9
819.975,1306.625,4079.325,2021.9
805.975,1243.625,4099.325,1948.9
803.975,1297.625,4196.325,1949.9
762.975,1259.625,4195.325,1926.9
792.975,1250.625,4185.325,1895.9
800.975,1288.625,4040.325,1952.9
813.975,1269.625,4272.325,1905.9
778.975,1244.625,4172.325,1912.9
784.975,1281.625,4190.325,1882.9
779.975,1304.625,4205.325,1941.9
767.975,1339.625,4212.325,1805.9
841.975,1318.625,4112.325,1848.9
810.975,1279.625,4216.325,1963.9
817.975,1348.625,4217.325,1810.9
820.975,1241.625,4239.325,1804.9
770.975,1335.625,4250.325,1784.9
847.975,1290.625,4322.325,1797.9
868.975,1317.625,4318.325,1881.9
805.975,1267.625,4209.325,1816.9
843.975,1354.625,4284.325,1771.9
782.975,1259.625,4255.325,1791.9
850.975,1268.625,4283.325,1836.9
791.975,1280.625,4395.325,1792.9
815.975,1329.625,4397.325,1779.9
848.975,1334.625,4550.325,1863.9
764.975,1315.625,4464.325,1829.9
832.975,1291.625,4462.325,1817.9
838.975,1399.625,4544.325,1979.9
850.975,1344.625,4535.325,2289.9
859.975,1328.625,4709.325,2381.9
777.975,1291.625,4630.325,2172.9
835.975,1367.625,4765.325,2026.9
824.975,1313.625,4744.325,1871.9
832.975,1373.625,4758.325,1872.9
836.975,1329.625,4737.325,1960.9
847.975,1333.625,4737.325,1893.9
904.975,1297.625,4907.325,1994.9
909.975,1342.625,4810.325,2057.9
823.975,1264.625,4795.325,1901.9
825.975,1302.625,4893.325,1883.9
834.975,1262.625,4899.325,1906.9
861.975,1258.625,5130.325,1816.9
863.975,1328.625,5169.325,1720.9
830.975,1301.625,5278.325,1814.9
881.975,1248.625,5175.325,1797.9
880.975,1316.625,5270.325,1798.9
859.975,1372.625,5325.325,1741.9
902.975,1373.625,5467.325,1691.9
850.975,1300.625,5391.325,1708.9
835.975,1323.625,5530.325,1686.9
855.975,1313.625,5863.325,1754.9
962.975,1321.625,6323.325,1702.9
882.975,1370.625,6266.325,1673.9
912.975,1269.625,5986.325,1677.9
918.975,1355.625,6017.325,1692.9
904.975,1280.625,6132.325,1670.9
862.975,1372.625,6188.325,1628.9
930.975,1270.625,6409.325,1688.9
889.975,1326.625,6493.325,1736.9
944.975,1333.625,6583.325,1671.9
865.975,1355.625,6818.325,1734.9
916.975,1309.625,6826.325,1735.9
898.975,1326.625,7065.325,1653.9
923.975,1356.625,7553.325,1711.9
955.975,1376.625,7512.325,1641.9
885.975,1369.625,8001.325,1646.9
885.975,1296.625,8345.325,1671.9
902.975,1346.625,8679.325,1668.9
1020.975,1387.625,9163.325,1621.9
978.975,1355.625,9548.325,1736.9
935.975,1294.625,10429.325,1652.9
913.975,1449.625,10975.325,1717.9
980.975,1374.625,11928.325,1663.9
933.975,1343.625,12940.325,1596.9
996.975,1295.625,14108.325,1641.9
958.975,1342.625,15829.325,1617.9
1041.975,1336.625,18126.324,1724.9
1027.975,1384.625,20994.324,1629.9
1003.975,1391.625,25262.324,1675.9
1009.975,1307.625,31668.324,1674.9
968.975,1384.625,37889.324,1564.9
1007.975,1319.625,43223.324,1681.9
958.975,1335.625,44315.324,1636.9
1016.975,1373.625,40751.324,1685.9
1043.975,1405.625,37346.324,1744.9
991.975,1401.625,38903.324,1611.9
958.975,1335.625,41606.324,1748.9
926.975,1329.625,39344.324,1673.9
959.975,1458.625,32408.324,1602.9
1064.975,1392.625,26119.324,1591.9
960.975,1424.625,22070.324,1653.9
1022.975,1321.625,19181.324,1601.9
984.975,1386.625,16986.324,1698.9
976.975,1360.625,15344.325,1658.9
959.975,1323.625,13860.325,1677.9
1027.975,1363.625,12701.325,1630.9
1016.975,1372.625,11815.325,1582.9
951.975,1310.625,11405.325,1600.9
1061.975,1365.625,10638.325,1606.9
1030.975,1341.625,10018.325,1690.9
1052.975,1311.625,9515.325,1596.9
1041.975,1413.625,9242.325,1584.9
1018.975,1406.625,8763.325,1619.9
1053.975,1422.625,8437.325,1644.9
1046.975,1366.625,8139.325,1596.9
1049.975,1311.625,7918.325,1603.9
1049.975,1340.625,7741.325,1611.9
1016.975,1348.625,7464.325,1665.9
1103.975,1464.625,7313.325,1551.9
1076.975,1382.625,7314.325,1679.9
1045.975,1405.625,6979.325,1607.9
1075.975,1389.625,6929.325,1633.9
1055.975,1387.625,6658.325,1606.9
1104.975,1345.625,6609.325,1629.9
1153.975,1356.625,6613.325,1619.9
1033.975,1422.625,6358.325,1685.9
1068.975,1360.625,6493.325,1574.9
1090.975,1403.625,6175.325,1646.9
1137.975,1322.625,6139.325,1662.9
1109.975,1363.625,6085.325,1639.9
1123.975,1348.625,5947.325,1666.9
1099.975,1391.625,5957.325,1618.9
1086.975,1387.625,5814.325,1606.9
1161.975,1374.625,5800.325,1608.9
1117.975,1345.625,5805.325,1619.9
1100.975,1419.625,5574.325,1706.9
1170.975,1401.625,5585.325,1674.9
1198.975,1383.625,5525.325,1698.9
1117.975,1348.625,5396.325,1665.9
1147.975,1400.625,5399.325,1663.9
1131.975,1349.625,5359.325,1642.9
1180.975,1400.625,5275.325,1706.9
1184.975,1375.625,5251.325,1700.9
1161.975,1407.625,5132.325,1720.9
1198.975,1399.625,5076.325,1619.9
1220.975,1426.625,5098.325,1704.9
1271.975,1407.625,4948.325,1788.9
1223.975,1327.625,5068.325,1765.9
1337.975,1315.625,4972.325,1709.9
1286.975,1309.625,4918.325,1691.9
1313.975,1406.625,4917.325,1693.9
1288.975,1429.625,4820.325,1699.9
1272.975,1321.625,4748.325,1706.9
1271.975,1383.625,4766.325,1746.9
1226.975,1430.625,4643.325,1703.9
1295.975,1420.625,4867.325,1784.9
1319.975,1404.625,4744.325,1751.9
1307.975,1362.625,4628.325,1766.9
1394.975,1341.625,4717.325,1884.9
1338.975,1436.625,4664.325,1803.9
1268.975,1429.625,4594.325,1837.9
1356.975,1395.625,4518.325,1855.9
1300.975,1380.625,4534.325,1806.9
1316.975,1430.625,4599.325,1869.9
1298.975,1437.625,4572.325,1869.9
1283.975,1384.625,4443.325,1892.9
1327.975,1453.625,4471.325,1915.9
1265.975,1467.625,4557.325,1934.9
1203.975,1426.625,4572.325,1946.9
1240.975,1354.625,4372.325,1932.9
1184.975,1391.625,4546.325,2115.9
1244.975,1336.625,4310.325,2149.9
1239.975,1375.625,4445.325,2362.9
1196.975,1328.625,4348.325,2492.9
1267.975,1410.625,4258.325,2423.9
1263.975,1351.625,4375.325,2369.9
1211.975,1389.625,4331.325,2394.9
1222.975,1347.625,4383.325,2272.9
1245.975,1313.625,4278.325,2159.9
1192.975,1382.625,4275.325,2179.9
1176.975,1391.625,4146.325,2110.9
1156.975,1306.625,4208.325,2078.9
1158.975,1425.625,4222.325,2133.9
1195.975,1400.625,4211.325,2065.9
1247.975,1334.625,4202.325,1979.9
1217.975,1365.625,4301.325,1990.9
1203.975,1428.625,4258.325,2032.9
1218.975,1322.625,4361.325,1948.9
1258.975,1333.625,4404.325,1968.9
1194.975,1328.625,4221.325,1973.9
1289.975,1352.625,4367.325,1848.9
1146.975,1365.625,4243.325,1873.9
1168.975,1338.625,4195.325,1903.9
1242.975,1340.625,4198.325,1861.9
1194.975,1307.625,4197.325,1868.9
1221.975,1381.625,4142.325,1869.9
1206.975,1348.625,4120.325,1852.9
1177.975,1382.625,4198.325,1877.9
1122.975,1391.625,4079.325,1824.9
1192.975,1395.625,4065.325,1849.9
1323.975,1332.625,4057.325,1824.9
1182.975,1389.625,3960.325,1803.9
1223.975,1458.625,4081.325,1696.9
1232.975,1333.625,3998.325,1819.9
1219.975,1325.625,3933.325,1756.9
1262.975,1361.625,3989.325,1825.9
1250.975,1354.625,3938.325,1787.9
1218.975,1282.625,3983.325,1837.9
1237.975,1290.625,3957.325,1751.9
1196.975,1322.625,3907.325,1761.9
1222.975,1366.625,3885.325,1844.9
1244.975,1330.625,3883.325,1823.9
1238.975,1328.625,3886.325,1802.9
1245.975,1274.625,3811.325,1839.9
1299.975,1368.625,3754.325,1832.9
1206.975,1378.625,3881.325,1803.9
1269.975,1332.625,3806.325,1743.9
1304.975,1337.625,3845.325,1800.9
1253.975,1358.625,3814.325,1779.9
1258.975,1331.625,3867.325,1803.9
1238.975,1348.625,3833.325,1731.9
1227.975,1381.625,3773.325,1843.9
1319.975,1356.625,3859.325,1755.9
1245.975,1304.625,3803.325,1753.9
1274.975,1287.625,3888.325,1727.9
1254.975,1319.625,3907.325,1737.9
1180.975,1354.625,3933.325,1689.9
1284.975,1333.625,3808.325,1727.9
1187.975,1369.625,3832.325,1706.9
1284.975,1353.625,3870.325,1743.9
1286.975,1321.625,3840.325,1700.9
1219.975,1266.625,3761.325,1768.9
1241.975,1326.625,3794.325,1683.9
1224.975,1410.625,3782.325,1818.9
1239.975,1344.625,3761.325,1725.9
1310.975,1346.625,3642.325,1769.9
1318.975,1300.625,3721.325,1741.9
1277.975,1360.625,3751.325,1787.9
1241.975,1332.625,3749.325,1718.9
1286.975,1343.625,3759.325,1774.9
1230.975,1290.625,3715.325,1698.9
1230.975,1325.625,3789.325,1742.9
1303.975,1351.625,3796.325,1713.9
1335.975,1273.625,3815.325,1734.9
1236.975,1317.625,3688.325,1714.9
1350.975,1258.625,3722.325,1728.9
1320.975,1304.625,3793.325,1742.9
1304.975,1309.625,3780.325,1772.9
1320.975,1372.625,3718.325,1694.9
1283.975,1320.625,3680.325,1786.9
1316.975,1292.625,3791.325,1657.9
1309.975,1301.625,3815.325,1700.9
1255.975,1346.625,3816.325,1733.9
1249.975,1281.625,3749.325,1792.9
1260.975,1333.625,3800.325,1778.9
1267.975,1305.625,3678.325,1796.9
1301.975,1308.625,3680.325,1839.9
1290.975,1310.625,3760.325,1844.9
1235.975,1332.625,3819.325,1809.9
1191.975,1342.625,3670.325,1808.9
1258.975,1380.625,3767.325,1817.9
1273.975,1333.625,3830.325,1853.9
1222.975,1312.625,3752.325,1871.9
1298.975,1355.625,3680.325,1890.9
1292.975,1298.625,3695.325,1933.9
1388.975,1293.625,3788.325,1998.9
1375.975,1302.625,3741.325,2102.9
1300.975,1299.625,3618.325,2219.9
1342.975,1291.625,3690.325,2362.9
1301.975,1278.625,3596.325,2300.9
1331.975,1368.625,3664.325,2168.9
1354.975,1318.625,3677.325,2138.9
1337.975,1367.625,3687.325,2047.9
1264.975,1339.625,3729.325,2064.9
1401.975,1324.625,3584.325,2121.9
1380.975,1339.625,3694.325,2179.9
1348.975,1322.625,3719.325,2224.9
1353.975,1305.625,3786.325,2151.9
1401.975,1371.625,3749.325,2205.9
1339.975,1345.625,3664.325,2196.9
1357.975,1343.625,3813.325,2035.9
1351.975,1292.625,3738.325,2109.9
1337.975,1360.625,3747.325,2159.9
1347.975,1363.625,3757.325,2102.9
1340.975,1292.625,3758.325,2069.9
1377.975,1341.625,3619.325,2061.9
1316.975,1337.625,3621.325,1974.9
1363.975,1299.625,3708.325,2011.9
1296.975,1267.625,3693.325,2018.9
1301.975,1319.625,3693.325,1996.9
1291.975,1288.625,3770.325,1958.9
1383.975,1238.625,3709.325,1944.9
1338.975,1369.625,3910.325,1997.9
1293.975,1327.625,3671.325,2102.9
1341.975,1291.625,3763.325,2025.9
1342.975,1321.625,3789.325,2138.9
1366.975,1300.625,3713.325,2145.9
1440.975,1330.625,3725.325,2286.9
1317.975,1315.625,3786.325,2318.9
1397.975,1331.625,3854.325,2364.9
1384.975,1322.625,3723.325,2384.9
1382.975,1341.625,3755.325,2338.9
1461.975,1288.625,3783.325,2334.9
1403.975,1357.625,3799.325,2254.9
1407.975,1271.625,3867.325,2197.9
1359.975,1202.625,3912.325,2175.9
1362.975,1334.625,4076.325,2194.9
1413.975,1295.625,4172.325,2236.9
1338.975,1352.625,4032.325,2130.9
1370.975,1325.625,3942.325,2152.9
1348.975,1352.625,4006.325,2165.9
1396.975,1308.625,4392.325,2148.9
1313.975,1321.625,4702.325,2143.9
1378.975,1311.625,4420.325,2024.9
1394.975,1248.625,4131.325,2071.9
1311.975,1261.625,3889.325,2118.9
1311.975,1247.625,3850.325,1983.9
1297.975,1246.625,3743.325,1957.9
1266.975,1297.625,3694.325,1973.9
1344.975,1327.625,3730.325,1917.9
1302.975,1288.625,3755.325,1958.9
1358.975,1333.625,3631.325,1935.9
1417.975,1290.625,3686.325,1976.9
1398.975,1296.625,3785.325,1870.9
1365.975,1281.625,3689.325,1964.9
1430.975,1289.625,3572.325,1988.9
1416.975,1284.625,3640.325,1957.9
1411.975,1320.625,3655.325,1847.9
1360.975,1325.625,3507.325,1830.9
1371.975,1270.625,3575.325,1855.9
1428.975,1356.625,3704.325,1783.9
1413.975,1237.625,3542.325,1812.9
1476.975,1325.625,3578.325,1759.9
1439.975,1366.625,3396.325,1852.9
1358.975,1222.625,3460.325,1853.9
1371.975,1305.625,3598.325,1795.9
1363.975,1294.625,3435.325,1841.9
1347.975,1302.625,3435.325,1855.9
1380.975,1298.625,3558.325,1801.9
1406.975,1356.625,3596.325,1868.9
1440.975,1298.625,3451.325,1713.9
1394.975,1246.625,3468.325,1760.9
1442.975,1324.625,3524.325,1833.9
1377.975,1318.625,3421.325,1820.9
1392.975,1251.625,3496.325,1823.9
1413.975,1262.625,3490.325,1770.9
1374.975,1310.625,3450.325,1721.9
1398.975,1253.625,3478.325,1718.9
1435.975,1242.625,3381.325,1781.9
1463.975,1287.625,3554.325,1633.9
1467.975,1298.625,3487.325,1700.9
1414.975,1252.625,3519.325,1712.9
1498.975,1258.625,3379.325,1734.9
1456.975,1254.625,3505.325,1704.9
1494.975,1277.625,3561.325,1630.9
1410.975,1244.625,3600.325,1737.9
1530.975,1285.625,3514.325,1755.9
1450.975,1286.625,3460.325,1762.9
1437.975,1294.625,3467.325,1747.9
1540.975,1230.625,3523.325,1644.9
1530.975,1313.625,3500.325,1764.9
1492.975,1280.625,3451.325,1759.9
1462.975,1254.625,3488.325,1788.9
1515.975,1214.625,3598.325,1815.9
1509.975,1266.625,3512.325,1843.9
1516.975,1298.625,3550.325,1995.9
1507.975,1227.625,3484.325,1949.9
1482.975,1252.625,3570.325,2149.9
1482.975,1290.625,3487.325,2231.9
1423.975,1276.625,3598.325,2287.9
1531.975,1234.625,3475.325,2309.9
1496.975,1171.625,3484.325,2386.9
1508.975,1229.625,3497.325,2332.9
1480.975,1268.625,3510.325,2307.9
1500.975,1239.625,3509.325,2173.9
1466.975,1186.625,3490.325,2010.9
1425.975,1203.625,3482.325,2092.9
1453.975,1228.625,3535.325,1933.9
1439.975,1237.625,3419.325,1905.9
1409.975,1293.625,3485.325,1894.9
1458.975,1200.625,3487.325,1824.9
1455.975,1273.625,3529.325,1901.9
1457.975,1289.625,3540.325,1848.9
1552.975,1280.625,3344.325,1802.9
1471.975,1310.625,3467.325,1810.9
1512.975,1225.625,3430.325,1857.9
1588.975,1280.625,3367.325,1742.9
1579.975,1206.625,3494.325,1777.9
1553.975,1227.625,3454.325,1768.9
1622.975,1252.625,3430.325,1748.9
1527.975,1286.625,3329.325,1686.9
1549.975,1245.625,3370.325,1764.9
1556.975,1224.625,3341.325,1646.9
1523.975,1223.625,3455.325,1631.9
1454.975,1271.625,3339.325,1673.9
1450.975,1220.625,3261.325,1656.9
1497.975,1270.625,3365.325,1685.9
1491.975,1317.625,3395.325,1696.9
1560.975,1261.625,3456.325,1581.9
1508.975,1253.625,3434.325,1718.9
1448.975,1273.625,3337.325,1601.9
1461.975,1240.625,3379.325,1628.9
1518.975,1266.625,3236.325,1567.9
1437.975,1274.625,3350.325,1622.9
1401.975,1306.625,3369.325,1656.9
1431.975,1230.625,3427.325,1596.9
1509.975,1229.625,3326.325,1649.9
1528.975,1242.625,3318.325,1555.9
1485.975,1218.625,3323.325,1578.9
1509.975,1194.625,3301.325,1645.9
1564.975,1292.625,3300.325,1707.9
1523.975,1230.625,3217.325,1600.9
1509.975,1214.625,3203.325,1629.9
1549.975,1264.625,3280.325,1614.9
1491.975,1154.625,3195.325,1660.9
1485.975,1263.625,3162.325,1667.9
1482.975,1296.625,3209.325,1615.9
1555.975,1254.625,3268.325,1656.9
1451.975,1323.625,3282.325,1596.9
1448.975,1280.625,3176.325,1571.9
1487.975,1291.625,3245.325,1671.9
1468.975,1285.625,3231.325,1637.9
1462.975,1246.625,3206.325,1563.9
1412.975,1243.625,3247.325,1575.9
1479.975,1237.625,3122.325,1599.9
1480.975,1265.625,3243.325,1557.9
1473.975,1300.625,3218.325,1578.9
1488.975,1206.625,3287.325,1597.9
1521.975,1237.625,3272.325,1545.9
1492.975,1290.625,3167.325,1481.9
1539.975,1182.625,3248.325,1528.9
1501.975,1253.625,3103.325,1542.9
1565.975,1240.625,3138.325,1546.9
1567.975,1214.625,3198.325,1544.9
1465.975,1318.625,3194.325,1594.9
1568.975,1214.625,3268.325,1555.9
1493.975,1234.625,3118.325,1554.9
1433.975,1219.625,3213.325,1624.9
1430.975,1214.625,3245.325,1647.9
1529.975,1206.625,3155.325,1578.9
1583.975,1262.625,3136.325,1529.9
1523.975,1270.625,3197.325,1590.9
1497.975,1315.625,3261.325,1577.9
1530.975,1264.625,3197.325,1583.9
1587.975,1264.625,3238.325,1558.9
1514.975,1246.625,3182.325,1582.9
1586.975,1254.625,3113.325,1548.9
1575.975,1233.625,3213.325,1548.9
1508.975,1197.625,3173.325,1535.9
1594.975,1321.625,3205.325,1572.9
1544.975,1218.625,3187.325,1566.9
1528.975,1240.625,3141.325,1621.9
1478.975,1282.625,3151.325,1583.9
1529.975,1254.625,3163.325,1649.9
1488.975,1248.625,3081.325,1537.9
1521.975,1298.625,3150.325,1578.9
1489.975,1269.625,3241.325,1494.9
1516.975,1288.625,3174.325,1583.9
1519.975,1310.625,3168.325,1536.9
1553.975,1271.625,3259.325,1524.9
1519.975,1318.625,3165.325,1546.9
1489.975,1246.625,3177.325,1606.9
1507.975,1271.625,3105.325,1639.9
1536.975,1302.625,3196.325,1503.9
1533.975,1307.625,3190.325,1489.9
1504.975,1320.625,3293.325,1576.9
1613.975,1292.625,3167.325,1622.9
1634.975,1227.625,3135.325,1557.9
1561.975,1332.625,3240.325,1605.9
1569.975,1247.625,3059.325,1612.9
1591.975,1305.625,3215.325,1635.9
1585.975,1261.625,3044.325,1534.9
1578.975,1289.625,3210.325,1556.9
1585.975,1327.625,3076.325,1616.9
1525.975,1309.625,3102.325,1601.9
1552.975,1310.625,3168.325,1617.9
1661.975,1310.625,3136.325,1662.9
1622.975,1318.625,3101.325,1535.9
1653.975,1237.625,3118.325,1653.9
1693.975,1222.625,3043.325,1644.9
1627.975,1222.625,3178.325,1636.9
1597.975,1212.625,3158.325,1516.9
1586.975,1272.625,3195.325,1591.9
1603.975,1290.625,3133.325,1552.9
1559.975,1306.625,3050.325,1665.9
1550.975,1254.625,3101.325,1487.9
1661.975,1247.625,3063.325,1585.9
1690.975,1289.625,3100.325,1545.9
1700.975,1240.625,3071.325,1511.9
1818.975,1298.625,3081.325,1594.9
1800.975,1258.625,3097.325,1611.9
1905.975,1277.625,3016.325,1476.9
1860.975,1308.625,3112.325,1592.9
1845.975,1311.625,3096.325,1541.9
1922.975,1272.625,3049.325,1490.9
2003.975,1188.625,3063.325,1533.9
1937.975,1294.625,3082.325,1481.9
1907.975,1297.625,3066.325,1559.9
1793.975,1283.625,3040.325,1552.9
1722.975,1269.625,2979.325,1604.9
1708.975,1265.625,3130.325,1590.9
1697.975,1286.625,3027.325,1536.9
1644.975,1238.625,3043.325,1513.9
1657.975,1219.625,3004.325,1567.9
1646.975,1192.625,3100.325,1537.9
1605.975,1282.625,3023.325,1606.9
1551.975,1252.625,3020.325,1503.9
1673.975,1240.625,3010.325,1478.9
1619.975,1203.625,2970.325,1551.9
1644.975,1285.625,3038.325,1578.9
1603.975,1204.625,3062.325,1562.9
1642.975,1259.625,3078.325,1573.9
1535.975,1285.625,3025.325,1608.9
1672.975,1231.625,3019.325,1541.9
1611.975,1256.625,3033.325,1504.9
1660.975,1263.625,2969.325,1556.9
1606.975,1287.625,3061.325,1520.9
1618.975,1258.625,2967.325,1587.9
1549.975,1287.625,2918.325,1474.9
1528.975,1271.625,3011.325,1559.9
1563.975,1277.625,3103.325,1567.9
1502.975,1237.625,3081.325,1507.9
1514.975,1234.625,2988.325,1607.9
1577.975,1307.625,3059.325,1506.9
1547.975,1233.625,3128.325,1571.9
1504.975,1304.625,3046.325,1555.9
1602.975,1316.625,3011.325,1611.9
1556.975,1306.625,3036.325,1585.9
1515.975,1317.625,3068.325,1554.9
1550.975,1238.625,3014.325,1537.9
1587.975,1211.625,2981.325,1559.9
1598.975,1231.625,3038.325,1575.9
1631.975,1238.625,3012.325,1510.9
1584.975,1298.625,3020.325,1484.9
1666.975,1310.625,3055.325,1556.9
1674.975,1301.625,3085.325,1517.9
1680.975,1293.625,3031.325,1603.9
1566.975,1280.625,3020.325,1622.9
1591.975,1266.625,3034.325,1595.9
